Unnamed: 0,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat,weekends,city,geometry,index_right,gml_id,Gemeinde_name,Gemeinde_schluessel,Land_name,Land_schluessel,Schluessel_gesamt
7590,150.5806781948937,Private room,0,1,2,0,0,0,10,91,1,1.79558108813156,0.2037959925883534,357.3419923013047,12.178791439378,770.9907734067633,16.97187978828993,2.15975,41.37293,0,Barcelona,POINT (2.15975 41.37293),,,,,,,
7591,167.8031978029651,Private room,0,1,2,1,1,0,10,96,1,0.4328186433369874,0.3223270303461836,739.5580944944539,25.20533266226733,2238.814817519837,49.28320449710794,2.17041,41.38325,0,Barcelona,POINT (2.17041 41.38325),,,,,,,
7592,167.8031978029651,Private room,0,1,2,1,1,0,10,95,1,0.4554749499862459,0.4007235023008691,659.9471931681919,22.49206474402076,1536.644587040309,33.82627666649815,2.16912,41.38309,0,Barcelona,POINT (2.16912 41.38309),,,,,,,
7593,379.3609048804897,Entire home/apt,0,0,4,1,0,1,10,92,2,2.64210193411005,0.1464879034416572,287.2951417524284,9.791481797076743,564.74137590988,12.43169577900925,2.1437,41.37396,0,Barcelona,POINT (2.1437 41.37396),,,,,,,
7594,233.9004352177252,Private room,0,1,2,0,1,0,10,98,1,1.777880822021905,0.1882877499907145,357.6848534281316,12.19047669956643,787.6163509431325,17.33785991813162,2.1599,41.37305,0,Barcelona,POINT (2.1599 41.37305),,,,,,,
7595,393.325109968115,Entire home/apt,0,0,6,0,1,0,10,95,2,2.297170184012483,0.3516432253155596,567.3959347180463,19.33776858403884,648.7033748477603,14.27995778409349,2.17371,41.40764,0,Barcelona,POINT (2.17371 41.40764),,,,,,,
7596,127.3070030488514,Private room,0,1,2,0,1,0,9,91,1,1.67362121491589,0.5075727744237364,326.5800925792821,11.13037628228758,784.8118390481401,17.27612397992276,2.15085,41.38278,0,Barcelona,POINT (2.15085 41.38278),,,,,,,
7597,138.9438406218726,Private room,0,1,2,0,1,0,9,90,1,2.06536173738752,0.3870715288138163,601.5612823666786,20.50217873574498,674.595434835733,14.84992171199542,2.17015,41.40574,0,Barcelona,POINT (2.17015 41.40574),,,,,,,
7598,131.9617380780599,Private room,0,1,2,0,0,0,9,89,1,1.964500300388465,0.4991727376475308,530.3660139471172,18.07572916017628,637.395828089795,14.03104387890022,2.18102,41.40277,0,Barcelona,POINT (2.18102 41.40277),,,,,,,
7599,164.3121465310587,Private room,0,1,2,0,0,0,9,94,1,0.7536121233815869,0.3822012301299873,625.9328637424499,21.33280153692161,1365.09150766513,30.0498654033631,2.16891,41.3804,0,Barcelona,POINT (2.16891 41.3804),,,,,,,
7600,300.9286196383271,Private room,0,1,2,0,0,0,9,94,1,0.3315269914783771,0.2528834386728296,556.1548367774741,18.95465383593385,1392.100736935319,30.6444216654601,2.16605,41.38702,0,Barcelona,POINT (2.16605 41.38702),,,,,,,
7601,138.9438406218726,Private room,0,1,2,1,0,0,10,94,1,2.194704833509484,0.2581706503999331,657.7523387823954,22.41726056656523,675.1335263709619,14.86176676276126,2.1735,41.40673,0,Barcelona,POINT (2.1735 41.40673),,,,,,,
7602,233.9004352177252,Private room,0,1,2,0,1,0,10,93,1,1.76521365544571,0.1660145847896181,358.3813319164199,12.21421380976792,780.6863551737222,17.18530938291304,2.15952,41.37334,0,Barcelona,POINT (2.15952 41.37334),,,,,,,
7603,445.4581422952498,Entire home/apt,0,0,2,0,0,0,9,90,1,0.772201561399452,0.0922661942030948,1031.13855644602,35.14286508334196,1640.17626625973,36.10532756386183,2.1779,41.38352,0,Barcelona,POINT (2.1779 41.38352),,,,,,,
7604,208.5321293085391,Private room,0,1,2,1,0,0,10,96,1,1.442096339267849,0.6722888086991798,514.7377971531296,17.54309432574889,992.9566862429748,21.85803267064967,2.16468,41.39949,0,Barcelona,POINT (2.16468 41.39949),,,,,,,
7605,202.4809737705681,Private room,0,1,2,1,0,0,10,95,1,2.45357118883696,0.155466609790812,286.7446181606743,9.772719065153606,639.6206592866664,14.0800192608697,2.14441,41.39794000000001,0,Barcelona,POINT (2.14441 41.39794000000001),,,,,,,
7606,159.6574115018502,Private room,0,1,2,0,1,0,8,88,1,1.058492345165509,0.3586176234732863,660.1097948125409,22.49760647031347,1515.315612354865,33.35676028983736,2.18251,41.38562,0,Barcelona,POINT (2.18251 41.38562),,,,,,,
7607,167.8031978029651,Private room,0,1,2,0,1,0,9,90,1,0.4099412229253257,0.3085535115326643,813.455694238022,27.72388204783381,1561.453073046467,34.37238779616252,2.17487,41.38664,0,Barcelona,POINT (2.17487 41.38664),,,,,,,
7608,552.0515744641236,Entire home/apt,0,0,6,1,0,1,9,94,3,2.337604646311662,0.5925642537167537,459.5374699789983,15.66177814538707,568.5501320350603,12.51553822347048,2.18118,41.40644,0,Barcelona,POINT (2.18118 41.40644),,,,,,,
7609,176.8799311099216,Private room,0,1,2,0,0,1,9,89,1,2.58445385079412,0.4786542700123186,354.9701225349469,12.09795429225234,520.1905984592438,11.45099605412663,2.18516,41.40743,0,Barcelona,POINT (2.18516 41.40743),,,,,,,
7610,428.0028859357181,Entire home/apt,0,0,3,1,0,0,10,98,3,2.206064230633221,0.3365165663191498,282.3348927876842,9.622428512183005,653.1041095862033,14.37683149975546,2.14363,41.38685,0,Barcelona,POINT (2.14363 41.38685),,,,,,,
7612,185.0257174110364,Private room,0,1,2,0,1,0,9,94,1,0.993383761414766,0.3157018411369908,795.5630898829558,27.11407323319016,2870.62292354699,63.19124541616923,2.17618,41.37949,0,Barcelona,POINT (2.17618 41.37949),,,,,,,
7613,370.2841715735331,Entire home/apt,0,0,5,0,0,1,9,93,1,0.3960048515014163,0.0548117994114449,603.172127886215,20.55707894911522,1325.042720602827,29.16826834262936,2.17336,41.38966,0,Barcelona,POINT (2.17336 41.38966),,,,,,,
7614,254.6140060977029,Private room,0,1,2,0,0,1,8,89,1,0.1818192671600154,0.1677284161742599,668.1149303605711,22.77043440093408,1516.326498454862,33.3790130040858,2.17151,41.38595,0,Barcelona,POINT (2.17151 41.38595),,,,,,,
7615,353.0616519654618,Private room,0,1,4,0,0,1,9,88,1,0.4647220202044543,0.2501330933015403,819.0154518217686,27.91336755338519,1614.883866476117,35.54856400262219,2.17292,41.38357,0,Barcelona,POINT (2.17292 41.38357),,,,,,,
7616,379.3609048804897,Entire home/apt,0,0,4,1,0,1,10,90,2,2.625931085676902,0.1940275180421705,293.4741277112901,10.00207160437924,577.0719506032397,12.70312967761678,2.14426,41.3736,0,Barcelona,POINT (2.14426 41.3736),,,,,,,
7617,379.3609048804897,Entire home/apt,0,0,4,1,0,1,10,86,2,2.63525462010979,0.24631283509346,296.0926724778245,10.09131583336257,561.1071930844935,12.35169623015786,2.14453,41.37317,0,Barcelona,POINT (2.14453 41.37317),,,,,,,
7618,346.0795494216491,Entire home/apt,0,0,3,1,0,1,10,98,2,1.691106181757874,0.6562073417575373,446.5719727387442,15.21989308793839,890.5375495044773,19.60347225734478,2.16055,41.4006,0,Barcelona,POINT (2.16055 41.4006),,,,,,,
7619,208.5321293085391,Private room,0,1,2,1,0,0,10,94,1,1.727758547486649,0.8557070416365855,405.940821815631,13.83511793221797,1117.002020863385,24.58865225792857,2.189,41.381,0,Barcelona,POINT (2.189 41.381),,,,,,,
7620,296.2738846091186,Entire home/apt,0,0,2,0,1,0,9,89,1,0.9753878311605888,0.1011992311085548,646.2490081308894,22.02520850472759,1029.312066366879,22.65832647753153,2.18056,41.39089,0,Barcelona,POINT (2.18056 41.39089),,,,,,,
7621,172.2251960807131,Private room,0,1,2,0,0,1,8,84,1,0.8726412369893746,0.6096748566797315,552.9937260697952,18.84691808459471,1191.851092056519,26.23631067664328,2.17088,41.39497,0,Barcelona,POINT (2.17088 41.39497),,,,,,,
7622,462.6806619033211,Entire home/apt,0,0,5,1,0,0,10,96,2,1.814037380706155,0.2962123916262618,835.3119449863827,28.46877832435816,761.340468604338,16.75944687900438,2.17125,41.40345,0,Barcelona,POINT (2.17125 41.40345),,,,,,,
7623,385.4120604184607,Private room,0,1,3,1,1,0,10,100,2,0.8029748089486245,0.275730416983563,442.2808700464141,15.07364538724618,1121.89406779283,24.69634126701791,2.16165,41.38358,0,Barcelona,POINT (2.16165 41.38358),,,,,,,
7624,310.0053529452836,Private room,0,1,2,0,1,0,9,97,1,0.3953528250921108,0.3462876834688833,768.8975137933062,26.20526739227774,1595.224595037448,35.11580293324111,2.17457,41.38619,0,Barcelona,POINT (2.17457 41.38619),,,,,,,
7625,136.3837363558079,Private room,0,1,2,0,1,0,8,85,1,1.776034973293338,0.464403502863006,356.4327702441646,12.14780368522495,776.4082261043263,17.09113459536825,2.1649,41.37161,0,Barcelona,POINT (2.1649 41.37161),,,,,,,
7626,485.9543370493634,Entire home/apt,0,0,2,0,0,1,10,95,1,1.286509382263857,0.7458601509079786,559.9396536074046,19.08364649786848,859.0853235229548,18.91111196349351,2.17578,41.39788,0,Barcelona,POINT (2.17578 41.39788),,,,,,,
7627,196.895291735518,Private room,0,1,2,1,1,0,10,89,1,0.3713159031944949,0.3584199354533551,750.1342703816674,25.56578579436928,1574.406666507245,34.65753625529553,2.17336,41.38494,0,Barcelona,POINT (2.17336 41.38494),,,,,,,
7628,322.8058742756068,Private room,0,1,2,1,0,1,10,100,1,0.3583973006518772,0.1934122934482516,541.82787226595,18.46636777802745,1367.730255101169,30.10795235565984,2.166,41.386,0,Barcelona,POINT (2.166 41.386),,,,,,,
7629,138.9438406218726,Private room,0,1,2,0,1,0,9,95,1,1.753053346314752,0.1986620462435645,348.0530505431525,11.86220932251982,809.1213976727964,17.81125218237971,2.15374,41.37718,0,Barcelona,POINT (2.15374 41.37718),,,,,,,
7630,322.8058742756068,Private room,0,1,2,1,0,1,10,98,1,0.3584214651828027,0.1933889495508095,541.8223783523393,18.46618053659071,1367.727859751943,30.10789962665125,2.166,41.386,0,Barcelona,POINT (2.166 41.386),,,,,,,
7631,474.3174994763423,Entire home/apt,0,0,4,0,0,1,10,94,2,2.300236930391424,0.394303828449108,426.5944806432425,14.53902793647366,564.5183830718602,12.42678702034305,2.18308,41.40537,0,Barcelona,POINT (2.18308 41.40537),,,,,,,
7632,187.3530849256406,Private room,0,1,2,0,1,0,9,88,1,1.067841831530986,0.1970602234047781,736.1637764217555,25.08964882779806,1373.25172269529,30.22949685073633,2.174,41.378,0,Barcelona,POINT (2.174 41.378),,,,,,,
7633,172.2251960807131,Private room,0,1,2,0,0,1,8,78,1,1.116211012228185,0.81647649038417,557.5533173886143,19.0023163107116,1021.529831532507,22.48701553757101,2.16983,41.39719,0,Barcelona,POINT (2.16983 41.39719),,,,,,,
7634,137.54742011311,Private room,0,1,2,0,0,1,8,83,1,1.190347066588911,0.2653846240034482,442.4233306423717,15.07850067412507,1061.682328256059,23.37089556713434,2.16681,41.37669,0,Barcelona,POINT (2.16681 41.37669),,,,,,,
7636,324.2022947843694,Entire home/apt,0,0,6,0,0,1,9,92,2,1.599080889448016,0.6309142731183836,470.348248780844,16.03022692320076,907.8102910831936,19.98369845952465,2.16187,41.40017,0,Barcelona,POINT (2.16187 41.40017),,,,,,,
7638,208.5321293085391,Private room,0,1,2,0,0,0,9,92,1,1.112793032627757,0.2027491416679351,1979.405308356461,67.46132540769129,1222.259954635369,26.90570333085936,2.16207,41.39518,0,Barcelona,POINT (2.16207 41.39518),,,,,,,
7639,167.8031978029651,Private room,0,1,2,0,1,0,8,84,0,1.187990589567866,0.3897336737180757,627.5066127705677,21.38643744203296,1696.112399653365,37.33665401357236,2.18355,41.38389,0,Barcelona,POINT (2.18355 41.38389),,,,,,,
7640,113.5755347126865,Private room,0,1,2,0,1,0,9,90,1,1.125898655945685,0.1535227810306569,473.348393624287,16.13247669827173,894.5669860447841,19.69217255692742,2.181,41.393,0,Barcelona,POINT (2.181 41.393),,,,,,,
7642,131.9617380780599,Private room,0,1,2,0,0,0,9,88,1,1.775768320412789,0.320973640659677,955.0723725939896,32.55040685374173,757.2176725725743,16.6686914496838,2.17689,41.40227,0,Barcelona,POINT (2.17689 41.40227),,,,,,,
7643,196.895291735518,Private room,0,1,2,0,0,1,10,90,1,1.480635707466732,0.5168965225380959,344.5393742289716,11.74245756667298,844.9576311908085,18.60011797469692,2.15296,41.38354,0,Barcelona,POINT (2.15296 41.38354),,,,,,,
7644,310.0053529452836,Entire home/apt,0,0,4,0,0,0,9,91,1,1.90540259407022,0.3736047680365088,366.7387269230059,12.49904731088046,765.5206709418068,16.85146599779196,2.15609,41.37355,0,Barcelona,POINT (2.15609 41.37355),,,,,,,
7645,151.5116252007354,Private room,0,1,2,0,0,0,9,87,1,1.005919751322133,0.3773981559441285,533.7250109840106,18.19020919677752,1195.161469057446,26.30918226272646,2.16898,41.37811,0,Barcelona,POINT (2.16898 41.37811),,,,,,,
7646,150.5806781948937,Private room,0,1,2,1,1,0,9,97,1,1.527512300671544,0.5837396338995926,423.2744368502636,14.42587548925106,728.2654485767883,16.03136389375353,2.18357,41.39636,0,Barcelona,POINT (2.18357 41.39636),,,,,,,
7647,229.2457001885168,Private room,0,1,3,0,1,0,9,92,1,0.577927478272561,0.3320517485387183,650.2960423843464,22.16313795937538,1399.207816493135,30.80087035986936,2.16386,41.38951,0,Barcelona,POINT (2.16386 41.38951),,,,,,,
7648,167.8031978029651,Private room,0,1,2,0,1,0,9,91,1,0.5710436834605825,0.2566055621123295,880.2469612108721,30.00023615107136,1613.137909044021,35.51013010603732,2.1763,41.38513,0,Barcelona,POINT (2.1763 41.38513),,,,,,,
7649,255.5449531035445,Private room,0,1,2,0,1,0,9,93,1,0.4330980165361534,0.2814682458716877,792.0552684765021,26.99452102204179,1602.565176016967,35.27739171258553,2.17278,41.38384,0,Barcelona,POINT (2.17278 41.38384),,,,,,,
7650,229.2457001885168,Private room,0,1,2,1,0,1,10,96,1,1.334291017549968,0.5106415835125304,531.0291966144658,18.09833149509873,1326.193424911653,29.19359888597032,2.18462,41.3823,0,Barcelona,POINT (2.18462 41.3823),,,,,,,
7651,260.199688132753,Private room,0,1,2,0,0,1,10,91,1,0.7579342237503306,0.4205480075132177,616.0515192371993,20.99602937898105,1309.039233708965,28.81598234242737,2.17899,41.38808,0,Barcelona,POINT (2.17899 41.38808),,,,,,,
7652,150.5806781948937,Private room,0,1,2,0,0,0,10,93,1,2.379328599157647,0.2304035980558953,334.9376188451509,11.41521425692818,649.4558494966644,14.2965220669947,2.14646,41.37511,0,Barcelona,POINT (2.14646 41.37511),,,,,,,
7653,185.2584541624968,Private room,0,1,2,0,1,0,9,78,1,1.30484050134805,0.2567810148280549,470.0700674457552,16.02074605463406,1014.054542740194,22.32246142467898,2.17153,41.37544,0,Barcelona,POINT (2.17153 41.37544),,,,,,,
7654,341.4248143924407,Private room,0,1,4,0,1,0,9,87,1,0.6364125234177878,0.4036369246899716,699.2356988106263,23.83108038308,1344.657067032439,29.60004047429615,2.17761,41.38748,0,Barcelona,POINT (2.17761 41.38748),,,,,,,
7655,161.9847790164545,Private room,0,1,2,0,0,0,10,94,1,0.9578679400228096,0.3439750458508809,799.3314200435264,27.24250400284236,1953.937702992965,43.01218244476732,2.17725,41.38045,0,Barcelona,POINT (2.17725 41.38045),,,,,,,
7656,248.7955873111923,Private room,0,1,3,0,0,1,8,86,1,1.181333945194528,0.3082363905704916,617.298536244352,21.03852972984568,1392.608598045289,30.65560125152632,2.1783,41.37852,0,Barcelona,POINT (2.1783 41.37852),,,,,,,
7657,196.895291735518,Private room,0,1,3,0,0,0,9,92,1,0.8115868175672142,0.1753215655383554,923.3323763338392,31.46865658910148,1514.034397968812,33.32855681802791,2.17217,41.38001,0,Barcelona,POINT (2.17217 41.38001),,,,,,,
7658,212.9541275862872,Private room,0,1,3,0,0,0,8,86,1,0.80596149821895,0.3534115447523329,649.7420785734328,22.14425797923469,1404.737358212183,30.92259259128509,2.17965,41.38702,0,Barcelona,POINT (2.17965 41.38702),,,,,,,
7659,468.7318174412921,Entire home/apt,0,0,4,0,0,1,9,91,2,1.984895651308494,0.2965353506138521,711.1403281301792,24.23680935076229,699.6780565045591,15.40206741129794,2.171,41.405,0,Barcelona,POINT (2.171 41.405),,,,,,,
7660,219.7034933786394,Private room,0,1,3,0,0,1,10,91,1,1.485994845487196,0.2984983478860963,362.9962001646081,12.37149596279152,958.232538050319,21.09364729899024,2.1526,41.38982,0,Barcelona,POINT (2.1526 41.38982),,,,,,,
7661,219.7034933786394,Private room,0,1,2,0,0,1,10,94,1,1.486918142344905,0.3334743624251626,365.2339748519446,12.44776293334787,973.1235536091432,21.42144438127333,2.15269,41.39017,0,Barcelona,POINT (2.15269 41.39017),,,,,,,
7662,217.6088626154956,Private room,0,1,2,1,1,0,9,97,1,1.122063548915095,0.3203352023509141,723.1898424356547,24.64747623244367,1669.364613730623,36.74785292419253,2.18272,41.38389,0,Barcelona,POINT (2.18272 41.38389),,,,,,,
7663,324.2022947843694,Entire home/apt,0,0,4,1,1,0,10,90,2,2.487922829775476,0.1201614106290794,305.00003034045,10.39489295562071,619.5857389589622,13.63898900331256,2.145,41.375,0,Barcelona,POINT (2.145 41.375),,,,,,,
7664,237.3914864896315,Private room,0,1,2,1,0,0,10,97,1,2.01784328896129,0.323979967127158,305.2731396577311,10.40420096164009,692.7164279146165,15.24882054034364,2.14752,41.38055,0,Barcelona,POINT (2.14752 41.38055),,,,,,,
7665,321.4094537668443,Private room,0,1,2,1,1,0,10,95,1,1.206293310595114,0.56798689877707,562.6531324577398,19.1761262335429,1036.832830942349,22.82388165237092,2.16547,41.39745,0,Barcelona,POINT (2.16547 41.39745),,,,,,,
7666,393.0923732166546,Private room,0,1,3,1,1,0,10,100,1,1.181757491465304,0.5838827506543821,564.2657044715243,19.23108528862172,1058.558931443837,23.3021399904704,2.16581,41.3973,0,Barcelona,POINT (2.16581 41.3973),,,,,,,
7667,196.895291735518,Private room,0,1,2,0,0,1,9,86,1,1.835581522357792,0.5909512261118117,332.4003208808523,11.32873905000457,973.7389282557084,21.43499067117265,2.14952,41.39307,0,Barcelona,POINT (2.14952 41.39307),,,,,,,
7668,239.4861172527754,Private room,0,1,2,0,1,0,10,93,1,1.57801029169653,0.0365263217777686,366.4934695705011,12.49068854474191,859.8736206164367,18.92846480865003,2.16071,41.37477,0,Barcelona,POINT (2.16071 41.37477),,,,,,,
7669,242.9771685246817,Private room,0,1,3,0,0,1,9,93,1,0.9957065388711736,0.3424647167006456,764.5856998914896,26.05831382016199,2133.872403930523,46.97309899446898,2.17686,41.3798,0,Barcelona,POINT (2.17686 41.3798),,,,,,,
7670,445.4581422952498,Entire home/apt,0,0,6,0,0,1,10,94,2,1.984917694163934,0.296533085313905,711.13131806502,24.23650227320971,699.6752590416843,15.40200583053036,2.171,41.405,0,Barcelona,POINT (2.171 41.405),,,,,,,
7671,413.107733842251,Entire home/apt,0,0,6,0,0,1,10,94,3,1.984904580664024,0.2965318459842804,711.1396775394882,24.23678717758222,699.6770634666774,15.40204555147791,2.171,41.405,0,Barcelona,POINT (2.171 41.405),,,,,,,
7672,173.6216165894756,Private room,0,1,2,0,0,0,9,93,1,1.983930498934485,0.2529291809997376,350.0455171462067,11.93011579791682,841.0991100102233,18.51518004820515,2.15082,41.37663,0,Barcelona,POINT (2.15082 41.37663),,,,,,,
7673,173.6216165894756,Private room,0,1,2,0,1,0,10,92,1,1.127875639095361,0.296189142319138,653.4716518672858,22.27136785235985,1513.94692190237,33.32663120058186,2.1777,41.37879,0,Barcelona,POINT (2.1777 41.37879),,,,,,,
7674,479.2049712570112,Entire home/apt,0,0,6,0,0,1,8,88,2,2.356163619742599,0.4455124516680972,514.82397179509,17.54603129653433,583.7490990569238,12.85011426523221,2.17813,41.40746,0,Barcelona,POINT (2.17813 41.40746),,,,,,,
7675,422.4172039006679,Entire home/apt,0,0,5,0,0,1,10,94,2,1.984887156705337,0.2965343203965118,711.1460070962901,24.23700289908671,699.679238556653,15.40209343190251,2.171,41.405,0,Barcelona,POINT (2.171 41.405),,,,,,,
7676,150.5806781948937,Private room,0,1,2,0,0,0,10,93,1,0.5417259420052309,0.4128190409464369,636.2828180568304,21.68554467295822,1568.017728404783,34.51689606453075,2.16857,41.38238,0,Barcelona,POINT (2.16857 41.38238),,,,,,,
7677,223.1945446505457,Private room,0,1,2,0,1,0,10,98,1,1.231664209440908,0.4324965588518402,591.7426358568775,20.16754342661228,1453.132090766973,31.98790959848746,2.18406,41.3838,0,Barcelona,POINT (2.18406 41.3838),,,,,,,
7678,187.3530849256406,Private room,0,1,2,0,0,1,9,88,1,1.226810993341164,0.2102726534603525,480.7983888641661,16.38638455182828,1061.856947953599,23.37473948410135,2.17035,41.37609,0,Barcelona,POINT (2.17035 41.37609),,,,,,,
7679,397.5143714944027,Private room,0,1,4,0,1,0,9,93,1,0.6651331718965869,0.3202261962884821,577.9392471539865,19.69710167671732,1153.31917369614,25.38810456448072,2.177,41.39,0,Barcelona,POINT (2.177 41.39),,,,,,,
7680,219.7034933786394,Private room,0,1,2,0,1,0,9,94,1,0.119902681371553,0.1162861528831222,592.8278665691374,20.2045298396087,1439.995152091412,31.69872514689854,2.16861,41.38691,0,Barcelona,POINT (2.16861 41.38691),,,,,,,
7681,310.0053529452836,Private room,0,1,2,0,1,0,9,97,1,0.2738816082451818,0.2439263108348014,702.4918566879693,23.94205549525884,1475.524854840815,32.48084325359397,2.17328,41.38697,0,Barcelona,POINT (2.17328 41.38697),,,,,,,
7682,163.1484627737566,Private room,0,1,2,1,0,0,8,96,1,1.780120235146678,0.4059284685565827,746.7275108038834,25.44967793334031,718.7981596760957,15.82295972773014,2.178,41.402,0,Barcelona,POINT (2.178 41.402),,,,,,,
7683,176.1817208555403,Private room,0,1,2,0,1,0,9,89,1,3.032839151123896,0.3434920557336382,254.3973808702736,8.670273046809113,459.3575626002258,10.11187371003694,2.14165,41.37011,0,Barcelona,POINT (2.14165 41.37011),,,,,,,
7684,277.6549444922848,Private room,0,1,2,0,1,0,9,90,1,1.301295098873736,0.4760831469933826,548.0543255810069,18.67857534938717,1439.051745331821,31.67795786061249,2.184,41.382,0,Barcelona,POINT (2.184 41.382),,,,,,,
7685,173.6216165894756,Private room,0,1,2,0,0,0,8,94,1,0.955076616137029,0.2660294212600229,816.8553834441917,27.83974893919466,1785.24700603403,39.29878102812102,2.17864,41.3815,0,Barcelona,POINT (2.17864 41.3815),,,,,,,
7686,225.7546489166104,Private room,0,1,2,0,1,0,9,89,1,0.6227924944952378,0.3473932165689626,667.6820047350902,22.75567959737031,1303.007893826651,28.68321398906221,2.17731,41.38826,0,Barcelona,POINT (2.17731 41.38826),,,,,,,
7687,231.573067703121,Private room,0,1,2,0,0,1,9,93,1,0.7862552145922503,0.490435382025822,553.9719858148089,18.88025875449845,1309.027472776664,28.81572344811102,2.16761,41.38029,0,Barcelona,POINT (2.16761 41.38029),,,,,,,
7688,267.6472641794866,Private room,0,1,2,0,1,0,10,90,1,0.6385615074644452,0.2813397762627938,564.2942700031267,19.23205884801087,1124.556747990406,24.75495505305355,2.17609,41.39062,0,Barcelona,POINT (2.17609 41.39062),,,,,,,
7689,347.4759699304117,Private room,0,1,3,0,1,0,9,94,1,0.7834550956970493,0.2140883572961918,538.2443730326343,18.34423634448206,1067.415049523981,23.49709040574315,2.17781,41.39105,0,Barcelona,POINT (2.17781 41.39105),,,,,,,
7690,125.2123722857076,Private room,0,1,2,0,0,0,9,94,1,2.637951796717957,0.6090403186510622,414.5112496982987,14.12721193733906,549.59002360684,12.09816788375186,2.17201,41.41085,0,Barcelona,POINT (2.17201 41.41085),,,,,,,
7691,288.1280983080038,Private room,0,1,2,1,0,0,10,98,1,0.6520212980805995,0.1776811289157553,873.0833418471798,29.75608844925876,1590.807823862647,35.01857620625983,2.1772,41.38486,0,Barcelona,POINT (2.1772 41.38486),,,,,,,
7692,173.6216165894756,Private room,0,1,2,0,1,0,7,86,1,2.326948039708417,0.3679815187757475,556.2125471709568,18.95662069922238,621.6523497671506,13.68448146757484,2.17627,41.40756,0,Barcelona,POINT (2.17627 41.40756),,,,,,,
7693,161.9847790164545,Private room,0,1,2,0,0,0,10,91,1,1.135222898183551,0.3696054232102652,442.971284118197,15.09717581235212,1085.937567486043,23.90482803253664,2.16595,41.37738,0,Barcelona,POINT (2.16595 41.37738),,,,,,,
7694,257.6395838666884,Private room,0,1,2,0,0,1,8,86,1,0.4367545630573856,0.2819176062644548,582.2897063927867,19.84537234424689,1431.982863807898,31.5223500224907,2.171,41.39100000000001,0,Barcelona,POINT (2.171 41.39100000000001),,,,,,,
7695,177.8108781157632,Private room,0,1,3,0,0,0,8,86,1,0.7216314284149787,0.1620152345981262,962.8767524761498,32.81639270747919,1566.784077073968,34.48973960195113,2.17154,41.38074,0,Barcelona,POINT (2.17154 41.38074),,,,,,,
7696,233.6676984662648,Private room,0,1,2,0,1,0,9,98,1,1.704325723025642,0.6087372412206007,403.1428143192339,13.73975732395309,912.396764251731,20.0846608496771,2.18972,41.38322,0,Barcelona,POINT (2.18972 41.38322),,,,,,,
7697,173.6216165894756,Private room,0,1,2,0,1,0,9,91,1,1.804159663312965,0.3260945651320076,352.0764337235724,11.99933271045269,731.7578960927357,16.10824341222774,2.19114,41.39044000000001,0,Barcelona,POINT (2.19114 41.39044000000001),,,,,,,
7698,97.05122535899643,Shared room,1,0,4,0,0,1,9,90,1,0.7796400170862994,0.2126849472371014,826.1239591207691,28.15563694714517,1446.547078972126,31.84295322230052,2.17128,41.38018,0,Barcelona,POINT (2.17128 41.38018),,,,,,,
7699,161.9847790164545,Private room,0,1,3,1,1,0,10,99,1,2.069364360471688,0.6218132887704816,308.9195147241123,10.52847530498611,810.3871425562688,17.83911512282712,2.147,41.394,0,Barcelona,POINT (2.147 41.394),,,,,,,
7700,129.6343705634557,Private room,0,1,2,0,0,0,9,90,1,1.710346266070954,0.2561409827705285,333.3703489595216,11.36179917144278,873.1695451560036,19.2211490284139,2.14993,41.39007,0,Barcelona,POINT (2.14993 41.39007),,,,,,,
7701,196.895291735518,Private room,0,1,2,0,0,0,10,93,1,1.122558563070106,0.3019262579931366,673.7046556496701,22.96094125421752,1577.219733988002,34.71946052827845,2.18175,41.38223,0,Barcelona,POINT (2.18175 41.38223),,,,,,,
7702,254.6140060977029,Private room,0,1,3,0,0,0,10,95,1,1.57204415456232,0.4828993252896492,466.4965743181691,15.89895564531036,1158.614340003465,25.50466747175108,2.15989,41.39907,0,Barcelona,POINT (2.15989 41.39907),,,,,,,
7703,208.2993925570787,Private room,0,1,2,1,0,0,10,96,1,1.791663791243889,0.2806795954852522,903.0761920689108,30.7782931590119,779.74824235016,17.16465863245205,2.17161,41.40323,0,Barcelona,POINT (2.17161 41.40323),,,,,,,
7704,129.6343705634557,Private room,0,1,2,0,0,0,9,85,1,0.3445650916139742,0.3309671291582682,734.8939729210739,25.0463718764826,1559.123383715399,34.32110416393922,2.173,41.385,0,Barcelona,POINT (2.173 41.385),,,,,,,
7705,306.5143016733772,Private room,0,1,2,0,0,0,10,94,0,0.4404398348190796,0.2825048024036214,796.6559172962848,27.15131855401141,1595.566082770225,35.12332012923069,2.173,41.38387,0,Barcelona,POINT (2.173 41.38387),,,,,,,
7706,172.2251960807131,Private room,0,1,2,0,1,0,9,89,1,0.6251491920054707,0.4743430140822215,556.7299556145978,18.97425481348781,1308.082823969292,28.79492882053067,2.16698,41.38199,0,Barcelona,POINT (2.16698 41.38199),,,,,,,
